Nama Instansi,Nama Satuan Kerja,Tahun Anggaran,Cara Pengadaan,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Kode RUP,Sumber Dana,Produk Dalam Negeri,Total Nilai (Rp)
KAB. MAJALENGKA,KECAMATAN BANJARAN - 7.01.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65617036,APBD,Ya,200000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Beban Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya (Pemeliharaan CCTV),64213738,APBD,Ya,15000000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42264454,APBD,Tidak,1080000
KAB. MAJALENGKA,"DINAS KETENAGAKERJAAN, KOPERASI DAN USAHA KECIL MENENGAH - 2.07.2.17.3.32.07.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,64157752,APBD,Ya,14390000
KAB. MAJALENGKA,PUSKESMAS CIGASONG - 1.02.0.00.0.00.01.0032,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42560940,APBD,Tidak,4000000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Peningkatan Kerja Sama dan Kemitraan Pariwisata Dalam dan Luar Negeri,64920587,APBD,Ya,10000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,2026,Penyedia,E-Purchasing,Jasa Lainnya," Belanja Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Kantor-Alat Kantor Lainnya",62631393,APBD,Ya,50000000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Suku Cadang-Suku Cadang Alat Angkutan [ - ] Suku Cadang Kendaraan Pemantau Lingkungan Hidup,66495140,APBD,Ya,20000000
KAB. MAJALENGKA,DINAS SOSIAL - 1.06.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,64105470,APBD,Ya,685200
KAB. MAJALENGKA,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Koordinasi dan Penyusunan DPA-SKPD,66415883,APBD,Ya,2025000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64917643,APBD,Ya,6024300
KAB. MAJALENGKA,KECAMATAN LIGUNG - 7.01.0.00.0.00.15.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64498887,APBD,Ya,200000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,66504256,APBD,Ya,6300000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak (Publikasi Data Stunting-Gizi),65209002,APBD,Ya,200000
KAB. MAJALENGKA,KECAMATAN MALAUSMA - 7.01.0.00.0.00.18.0000,2026,Swakelola,-,-,Belanja Bahan-Bahan Bakar dan Pelumas,42447606,APBD,Tidak,4860000
KAB. MAJALENGKA,DINAS PERHUBUNGAN - 2.15.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Instalasi Lain (Belanja Modal Pengadaan Alat Penerangan Jalan / PJU),65530552,APBD,Ya,680000000
KAB. MAJALENGKA,DINAS PEMUDA DAN OLAH RAGA - 2.19.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Evaluasi Kinerja),64190942,APBD,Ya,4800000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64145670,APBD,Ya,1000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Swakelola,-,-,Belanja Jasa Tenaga Adimintrasi,43346444,APBD,Tidak,26364000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,65843742,APBD,Ya,6000000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Natura dan Pakan-Natura,64093338,APBD,Ya,5780000
KAB. MAJALENGKA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Pakaian Dinas Lapangan (PDL),64920571,APBD,Ya,10000000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65178614,APBD,Ya,1200000
KAB. MAJALENGKA,PUSKESMAS KADIPATEN - 1.02.0.00.0.00.01.0012,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,66772801,APBD,Ya,76440000
KAB. MAJALENGKA,PUSKESMAS CIKIJING - 1.02.0.00.0.00.01.0006,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota - Pendampingan pelaksanaan ILP di pustu dan Unit Pelayanan Kesehatan Desa/Kelurahan (UPKD/K),42519527,APBD,Tidak,2960000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42264900,APBD,Tidak,6400000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi," Pembangunan Jaringan Perpipaan Desa Cingambul Kec. Cingambul",64947195,APBD,Ya,100000000
KAB. MAJALENGKA,KECAMATAN SUKAHAJI - 7.01.0.00.0.00.24.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Makanan dan Minuman Rapat,64906865,APBD,Ya,1575000
KAB. MAJALENGKA,PUSKESMAS LEUWIMUNDING - 1.02.0.00.0.00.01.0010,2026,Penyedia,E-Purchasing,Barang,"Persediaan untuk Dijual/Diserahkan Kepada Masyarakat _ PKM Leuwimunding - Belanja bahan, dan penyiapan PMT lokal Balita Bermasalah Gizi (Balita BB Kurang)",65315382,APBD,Ya,49156800
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",43301492,APBD,Tidak,16400000
KAB. MAJALENGKA,KECAMATAN CIKIJING - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64609591,APBD,Ya,1050000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Beban Pemeliharaan Alat Kantor dan Rumah Tangga-Alat Rumah Tangga-Alat Pendingin,66209178,APBD,Ya,10000000
KAB. MAJALENGKA,KECAMATAN JATIWANGI - 7.01.0.00.0.00.09.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64569965,APBD,Ya,221000
KAB. MAJALENGKA,KECAMATAN KASOKANDEL - 7.01.0.00.0.00.11.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Perabot Kantor,65280440,APBD,Ya,2657850
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Perjalanan Dinas Biasa,42686401,APBD,Tidak,1000000000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan operator layanan operasional,42898638,APBD,Tidak,26364000
KAB. MAJALENGKA,KECAMATAN LIGUNG - 7.01.0.00.0.00.15.0000,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",42371292,APBD,Tidak,3000000
KAB. MAJALENGKA,PUSKESMAS JATITUJUH - 1.02.0.00.0.00.01.0017,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42264901,APBD,Tidak,8640000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Jasa Tenaga Penanganan Prasarana dan Sarana Umum (Upah Pemeliharaan Saluran Induk Lojikobong (Blk.3 - Blk.4)),42514932,APBD,Tidak,13370000
KAB. MAJALENGKA,SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN - 1.05.0.00.0.00.03.0000,2026,Swakelola,-,-,Beban Jasa Tenaga Administrasi ,42535379,APBD,Tidak,237276000
KAB. MAJALENGKA,KECAMATAN SINDANG - 7.01.0.00.0.00.22.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65663625,APBD,Ya,400000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan-Isi Tabung Pemadam Kebakaran,65375874,BLUD,Ya,120000000
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat -UKBM -PKM MARGAJAYA,64501762,APBD,Ya,4500000
KAB. MAJALENGKA,PUSKESMAS WARINGIN - 1.02.0.00.0.00.01.0028,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42986798,APBD,Tidak,4000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Beban Perjalanan Dinas Dalam Kota (Supervisi Bimtek Penyelenggaraan Labkesmas),42722715,APBD,Tidak,16320000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Swakelola,-,-,Belanja Perjalanan Dinas Biasa (Luar Daerah),42242596,APBD,Tidak,150000000
KAB. MAJALENGKA,DINAS KOMUNIKASI DAN INFORMATIKA - 2.16.2.20.2.21.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Bahan Cetak,66423973,APBD,Ya,2100000
KAB. MAJALENGKA,"DINAS KETENAGAKERJAAN, KOPERASI DAN USAHA KECIL MENENGAH - 2.07.2.17.3.32.07.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65002008,APBD,Ya,101520000
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Pemeliharaan/Rehabilitasi Gedung Kantor dan Bangunan Lainnya,64476717,APBD,Ya,100000000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,65228013,APBD,Ya,3150000
KAB. MAJALENGKA,SEKRETARIAT DPRD - 4.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Belanja Makanan dan Minuman Rapat,65221690,APBD,Ya,8125000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten ( Pemeliharaan Jalan Bongas Kulon - Pancaksuji),65481859,APBD,Ya,200000000
KAB. MAJALENGKA,KECAMATAN RAJAGALUH - 7.01.0.00.0.00.21.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,65455818,APBD,Ya,1000000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Evaluasi Kinerja Perangkat Daerah,64924332,APBD,Ya,7682400
KAB. MAJALENGKA,KECAMATAN CIKIJING - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64609940,APBD,Ya,2100000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan tenaga kesehatan,42993622,APBD,Tidak,3250000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Bahan-Bahan Bakar dan Pelumas (Operasional UPTD SDA Jatitujuh Minyak Pelumas Oli dan Oli Samping),64818856,APBD,Ya,3952800
KAB. MAJALENGKA,INSPEKTORAT - 6.01.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Perjalanan Dinas Dalam Kota,42365324,APBD,Tidak,204510000
KAB. MAJALENGKA,DINAS PERDAGANGAN DAN PERINDUSTRIAN - 3.30.3.31.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Belanja Jasa Penyelenggaraan Acara (Pameran Dagang Lokal),64935050,APBD,Ya,100000000
KAB. MAJALENGKA,PUSKESMAS BANJARAN - 1.02.0.00.0.00.01.0018,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42289824,APBD,Tidak,13440000
KAB. MAJALENGKA,KECAMATAN PANYINGKIRAN - 7.01.0.00.0.00.20.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,65903475,APBD,Ya,350000
KAB. MAJALENGKA,PUSKESMAS SINDANG - 1.02.0.00.0.00.01.0029,2026,Penyedia,E-Purchasing,Barang,Persediaan untuk Dijual/Diserahkan Kepada Masyarakat Pengelolaan Pelayanan Kesehatan Gizi Masyarakat ,65207021,APBD,Ya,17337600
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,64025795,APBD,Ya,10825000
KAB. MAJALENGKA,KECAMATAN MAJA - 7.01.0.00.0.00.16.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat,65656324,APBD,Ya,1032500
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Natura dan Pakan -Natura,62513867,APBD,Ya,220000000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Jasa Lainnya,Beban Jasa Penyelenggaraan Acara,64670788,APBD,Ya,100000000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Bahan Bangunan dan Konstruksi (Plang),64081070,APBD,Ya,32000000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Majasuka - Majasari),65574736,APBD,Ya,200000000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (Diklat Berjenjang Tingkat Dasar Terintegrasi Program Stunting),64887425,APBD,Ya,13300000
KAB. MAJALENGKA,KECAMATAN LIGUNG - 7.01.0.00.0.00.15.0000,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",42370442,APBD,Tidak,4400000
KAB. MAJALENGKA,KECAMATAN SUKAHAJI - 7.01.0.00.0.00.24.0000,2026,Swakelola,-,-,Belanja Pemeliharaan Komputer-Komputer Unit-Personal Computer,42531907,APBD,Tidak,1000000
KAB. MAJALENGKA,KECAMATAN RAJAGALUH - 7.01.0.00.0.00.21.0000,2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",42751620,APBD,Tidak,4500000
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak,64555092,APBD,Ya,42300
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota - Imunisasi - Supervisi Suportif di Posyandu/Pustu,42630954,APBD,Tidak,11040000
KAB. MAJALENGKA,KECAMATAN CIKIJING - 7.01.0.00.0.00.05.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan,64610088,APBD,Ya,1750000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64089081,APBD,Ya,8073500
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,2026,Swakelola,-,-,Beban Perjalanan Dinas Biasa,42205687,APBD,Tidak,20000000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat ( Pemeliharaan Jalan Desa Ranji Wetan),63182823,APBD,Ya,200000000
KAB. MAJALENGKA,PUSKESMAS MAJA - 1.02.0.00.0.00.01.0002,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota,42441675,APBD,Tidak,1440000
KAB. MAJALENGKA,DINAS LINGKUNGAN HIDUP - 2.11.1.03.0.00.01.0000,2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Pemeliharaan Bangunan Gedung-Bangunan Gedung Tempat Kerja-Taman [ - ] Taman Bunderan Munjul (Taman Sejarah dan Globe),65457232,APBD,Ya,100000000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Swakelola,-,-,Belanja Alat/Bahan untuk Kegiatan Kantor- Suvenir/Cendera Mata,42259751,APBD,Tidak,11250000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Jasa Lainnya,Beban Perjalanan Dinas Paket Meeting Dalam Kota (Evaluasi Penyelenggaraan Labkesmas),65378415,APBD,Ya,31872000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Barang dan Jasa BLUD (Belanja Peralatan Perlengkapan Kebersihan),64676766,BLUD,Ya,150000000
KAB. MAJALENGKA,BADAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak (Map Dinas),65860574,APBD,Ya,30000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak (Kesorga Pembinaan Kebugaran Anak Sekolah),64595021,APBD,Ya,250000
KAB. MAJALENGKA,"DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN - 2.09.3.27.3.25.01.0000",2026,Penyedia,Dikecualikan,Barang,Belanja Langganan Jurnal/Surat Kabar/Majalah,64390795,APBD,Ya,18000000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak,64595692,APBD,Ya,177300
KAB. MAJALENGKA,"DINAS KETENAGAKERJAAN, KOPERASI DAN USAHA KECIL MENENGAH - 2.07.2.17.3.32.07.0000",2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64102756,APBD,Ya,2373000
KAB. MAJALENGKA,PUSKESMAS PANYINGKIRAN - 1.02.0.00.0.00.01.0023,2026,Penyedia,E-Purchasing,Barang,Persediaan untuk Dijual/Diserahkan Kepada Masyarakat,64560030,APBD,Ya,28459200
KAB. MAJALENGKA,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,66809347,APBD,Ya,2250000
KAB. MAJALENGKA,PUSKESMAS MAJALENGKA - 1.02.0.00.0.00.01.0008,2026,Penyedia,E-Purchasing,Barang,Belanja Barang dan Jasa BOK Puskesmas Majalengka; Bahan Cetak,64293189,APBD,Ya,316500
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat (Pertemuan Koordinasi dan Advokasi),66943420,APBD,Ya,3562500
KAB. MAJALENGKA,KECAMATAN SUMBERJAYA - 7.01.0.00.0.00.25.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64662713,APBD,Ya,3792000
KAB. MAJALENGKA,KECAMATAN MALAUSMA - 7.01.0.00.0.00.18.0000,2026,Penyedia,Pengadaan Langsung,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64705072,APBD,Ya,300000
KAB. MAJALENGKA,PUSKESMAS MARGAJAYA - 1.02.0.00.0.00.01.0025,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota -Pengelolaan Pelayanan Kesehatan Orang Terduga Tuberkulosis -PKM Margajaya,42373043,APBD,Tidak,11200000
KAB. MAJALENGKA,PUSKESMAS SUMBERJAYA - 1.02.0.00.0.00.01.0005,2026,Swakelola,-,-,Balanja perjalanan dinas dalam kota - Pemantauan minum Oralit dan Zinc pada balita Diare- UPTD Puskesmas Sumberjaya,42630718,APBD,Tidak,8000000
KAB. MAJALENGKA,PUSKESMAS BANTARUJEG - 1.02.0.00.0.00.01.0030,2026,Penyedia,E-Purchasing,Jasa Lainnya,Beban Kawat/Faksimili/Internet/TV Berlangganan,65772008,APBD,Ya,2400000
KAB. MAJALENGKA,KECAMATAN BANTARUJEG - 7.01.0.00.0.00.03.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,64699557,APBD,Ya,210000
KAB. MAJALENGKA,KECAMATAN KERTAJATI - 7.01.0.00.0.00.12.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Modal Peralatan Personal Computer,64243970,APBD,Ya,8000000
KAB. MAJALENGKA,"DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KELUARGA BERENCANA - 2.08.2.14.0.00.01.0000",2026,Penyedia,E-Purchasing,Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,64107354,APBD,Ya,8000000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH TALAGA - 1.02.0.00.0.00.01.0034,2026,Penyedia,E-Purchasing,Jasa Lainnya," Belanja Jasa Tenaga Pelayanan Umum",62529994,APBD,Ya,869544000
KAB. MAJALENGKA,DINAS ARSIP DAN PERPUSTAKAAN DAERAH - 2.24.2.23.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Aktivitas Lapangan,65181726,APBD,Ya,18780000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,2026,Swakelola,-,-,Belanja Bahan-Bahan Bakar dan Pelumas (Belanja Bahan Bakar UPT PKBTR Leuwimunding - Pertamax),42090303,APBD,Tidak,10089270
KAB. MAJALENGKA,PUSKESMAS SINDANGWANGI - 1.02.0.00.0.00.01.0021,2026,Penyedia,E-Purchasing,Barang,Beban Makanan dan Minuman Rapat,64225773,APBD,Ya,22800000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover (Penjilidan),64157136,APBD,Ya,350000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Bahan Cetak Sosialisasi deteksi dini dan tatalaksana kanker payudara (P2PTM Keswa),64945776,APBD,Ya,250000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Makanan dan Minuman Rapat (SOSIALISASI DAN ADVOKASI KEBIJAKAN DI BIDANG PENDIDIKAN),65104708,APBD,Ya,24500000
KAB. MAJALENGKA,KECAMATAN MAJALENGKA - 7.01.0.00.0.00.17.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64060794,APBD,Ya,260000
KAB. MAJALENGKA,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.01.0000",2026,Penyedia,Pengadaan Langsung,Pekerjaan Konstruksi," Rehabilitasi/Pemeliharaan Jalan Lingkungan Perdesaan Desa Leuwilaja Kec. Sindangwangi",64954290,APBD,Ya,200000000
KAB. MAJALENGKA,"BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN - 5.01.5.05.0.00.01.0000",2026,Swakelola,-,-,"Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia",43324862,APBD,Tidak,17400000
KAB. MAJALENGKA,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,64775779,APBD,Ya,65898000
KAB. MAJALENGKA,BADAN PENDAPATAN DAERAH - 5.02.0.00.0.00.02.0000,2026,Penyedia,E-Purchasing,Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover (Penjilidan),64112486,APBD,Ya,525000
